-0.006, 0.04, 0.008, 0.03, 0.029
-0.023, 0.037, 0.009, 0.031, 0.027
0.047, 0.053, 0.01, 0.039, 0.033
-0.017, 0.038, 0.009, 0.029, 0.028
-0.038, 0.035, 0.009, 0.026, 0.028
0.023, 0.054, 0.01, 0.039, 0.033
0, 0.035, 0.009, 0.027, 0.028
-0.023, 0.034, 0.009, 0.028, 0.027
0.007, 0.05, 0.011, 0.03, 0.035
0.031, 0.034, 0.009, 0.033, 0.03
-0.018, 0.033, 0.009, 0.028, 0.027
0.042, 0.054, 0.009, 0.033, 0.032
-0.004, 0.039, 0.009, 0.031, 0.028
-0.02, 0.062, 0.01, 0.039, 0.029
0.049, 0.055, 0.01, 0.036, 0.03
-0.017, 0.047, 0.009, 0.031, 0.028
-0.008, 0.036, 0.009, 0.03, 0.029
0.006, 0.051, 0.009, 0.034, 0.03
-0.031, 0.044, 0.022, 0.031, 0.029
-0.008, 0.038, 0.008, 0.03, 0.027
0.049, 0.077, 0.01, 0.048, 0.043
-0.011, 0.055, 0.017, 0.03, 0.03
-0.022, 0.042, 0.015, 0.034, 0.027
0.032, 0.052, 0.015, 0.034, 0.032
-0.011, 0.04, 0.015, 0.035, 0.029
-0.017, 0.037, 0.015, 0.028, 0.027
0.308, 0.058, 0.009, 0.034, 0.031
0.052, 0.05, 0.009, 0.035, 0.029
0.004, 0.038, 0.015, 0.029, 0.027
0.072, 0.103, 0.009, 0.053, 0.032
0.016, 0.051, 0.008, 0.032, 0.03
-0.006, 0.057, 0.008, 0.037, 0.027
0.016, 0.064, 0.008, 0.034, 0.03
0.025, 0.049, 0.008, 0.035, 0.03
0.009, 0.043, 0.009, 0.035, 0.027
0.03, 0.062, 0.009, 0.037, 0.033
0.02, 0.05, 0.008, 0.029, 0.028
-0.012, 0.058, 0.008, 0.036, 0.027
0.023, 0.067, 0.01, 0.036, 0.035
0.012, 0.048, 0.009, 0.028, 0.028
-0.011, 0.043, 0.009, 0.047, 0.028
0.014, 0.064, 0.01, 0.035, 0.033
0.003, 0.049, 0.008, 0.029, 0.028
-0.01, 0.039, 0.008, 0.026, 0.055
0.082, 0.1, 0.018, 0.041, 0.07
0.023, 0.104, 0.009, 0.035, 0.028
0.024, 0.103, 0.012, 0.039, 0.031
0.045, 0.075, 0.014, 0.037, 0.039
0.01, 0.052, 0.01, 0.078, 0.029
0.008, 0.055, 0.009, 0.029, 0.045
0.032, 0.075, 0.01, 0.035, 0.044
0.004, 0.057, 0.009, 0.03, 0.028
0.001, 0.049, 0.009, 0.028, 0.027
0.048, 0.075, 0.01, 0.039, 0.033
0.027, 0.059, 0.008, 0.034, 0.032
0.005, 0.055, 0.008, 0.031, 0.027
0.016, 0.072, 0.009, 0.033, 0.031
-0.001, 0.057, 0.008, 0.029, 0.028
0.085, 0.068, 0.009, 0.045, 0.028
0.056, 0.076, 0.009, 0.035, 0.029
0.028, 0.058, 0.009, 0.032, 0.032
0.013, 0.057, 0.008, 0.03, 0.026
0.05, 0.077, 0.01, 0.034, 0.033
0.02, 0.059, 0.009, 0.04, 0.031
0.014, 0.055, 0.008, 0.03, 0.027
0.049, 0.074, 0.01, 0.036, 0.03
0.011, 0.053, 0.008, 0.032, 0.028
0.055, 0.07, 0.007, 0.033, 0.026
0.143, 0.082, 0.023, 0.044, 0.044
0.92, 0.095, 0.008, 0.048, 0.03
0.063, 0.049, 0.008, 0.061, 0.025
0.109, 0.072, 0.012, 0.04, 0.035
0.381, 0.063, 0.01, 0.04, 0.033
0.037, 0.164, 0.007, 0.07, 0.025
0.066, 0.123, 0.03, 0.048, 0.047
0.03, 0.063, 0.008, 0.041, 0.033
0.426, 0.065, 0.01, 0.036, 0.031
0.039, 0.112, 0.031, 0.041, 0.048
0.017, 0.156, 0.009, 0.027, 0.03
0.011, 0.159, 0.009, 0.027, 0.028
0.046, 0.068, 0.029, 0.037, 0.052
0.002, 0.237, 0.011, 0.027, 0.031
0.01, 0.082, 0.008, 0.03, 0.026
0.047, 0.058, 0.019, 0.032, 0.034
-0.014, 0.076, 0.007, 0.026, 0.029
0.006, 0.056, 0.006, 0.029, 0.026
0.037, 0.053, 0.011, 0.031, 0.034
0.014, 0.059, 0.01, 0.035, 0.033
-0.001, 0.076, 0.009, 0.035, 0.028
0.024, 0.061, 0.009, 0.035, 0.031
0.004, 0.058, 0.006, 0.03, 0.026
0.012, 0.045, 0.008, 0.027, 0.028
0.032, 0.065, 0.01, 0.035, 0.034
-0.007, 0.084, 0.009, 0.035, 0.03
0.02, 0.048, 0.009, 0.035, 0.029
0.04, 0.063, 0.009, 0.035, 0.031
0.03, 0.062, 0.01, 0.034, 0.032
-0.004, 0.044, 0.009, 0.027, 0.028
0.042, 0.064, 0.01, 0.041, 0.033
0.015, 0.058, 0.009, 0.038, 0.031
0.024, 0.056, 0.007, 0.032, 0.027
0.073, 0.069, 0.012, 0.045, 0.039
0.026, 0.078, 0.008, 0.037, 0.031
0.013, 0.055, 0.008, 0.031, 0.027
0.03, 0.136, 0.013, 0.049, 0.045
0.017, 0.065, 0.012, 0.078, 0.05
0.09, 0.064, 0.011, 0.039, 0.036
0.062, 0.067, 0.013, 0.041, 0.037
0.007, 0.061, 0.007, 0.03, 0.029
-0.002, 0.056, 0.007, 0.03, 0.026
0.017, 0.07, 0.012, 0.039, 0.035
0.009, 0.045, 0.008, 0.037, 0.031
-0.007, 0.044, 0.011, 0.039, 0.032
0.019, 0.059, 0.012, 0.033, 0.033
-0.018, 0.043, 0.009, 0.033, 0.034
-0.014, 0.034, 0.009, 0.03, 0.031
0.007, 0.057, 0.011, 0.033, 0.037
-0.012, 0.038, 0.01, 0.031, 0.033
-0.022, 0.036, 0.01, 0.029, 0.032
0.03, 0.059, 0.012, 0.036, 0.036
-0.004, 0.041, 0.009, 0.035, 0.033
-0.016, 0.041, 0.01, 0.033, 0.033
0.019, 0.055, 0.01, 0.034, 0.034
0.016, 0.038, 0.009, 0.031, 0.036
-0.006, 0.058, 0.013, 0.042, 0.036
0.043, 0.061, 0.014, 0.037, 0.04
0.017, 0.038, 0.009, 0.033, 0.031
-0.016, 0.044, 0.008, 0.033, 0.028
0.039, 0.054, 0.01, 0.034, 0.033
0.033, 0.048, 0.009, 0.033, 0.036
0.012, 0.048, 0.007, 0.027, 0.026
0.034, 0.053, 0.01, 0.034, 0.034
0.011, 0.038, 0.009, 0.033, 0.036
-0.024, 0.033, 0.009, 0.03, 0.043
0.043, 0.061, 0.014, 0.04, 0.042
-0.011, 0.054, 0.009, 0.031, 0.032
-0.015, 0.041, 0.009, 0.031, 0.032
0.048, 0.062, 0.022, 0.041, 0.048
-0.005, 0.091, 0.009, 0.029, 0.029
-0.002, 0.038, 0.01, 0.032, 0.032
0.018, 0.069, 0.013, 0.04, 0.037
0.003, 0.043, 0.011, 0.145, 0.041
0.012, 0.066, 0.01, 0.046, 0.036
0.012, 0.053, 0.012, 0.042, 0.041
-0.011, 0.047, 0.021, 0.035, 0.036
0.006, 0.062, 0.017, 0.041, 0.037
0.018, 0.055, 0.013, 0.107, 0.095
-0.013, 0.069, 0.011, 0.112, 0.04
0.015, 0.054, 0.008, 0.031, 0.028
0.014, 0.056, 0.011, 0.035, 0.033
-0.003, 0.046, 0.008, 0.033, 0.032
0.009, 0.052, 0.008, 0.033, 0.032
0.018, 0.05, 0.009, 0.029, 0.031
0.008, 0.051, 0.008, 0.039, 0.034
0.011, 0.051, 0.008, 0.026, 0.027
0.082, 0.064, 0.021, 0.042, 0.047
-0.01, 0.034, 0.008, 0.027, 0.046
-0.004, 0.055, 0.007, 0.03, 0.027
0.062, 0.098, 0.018, 0.037, 0.042
0.004, 0.145, 0.007, 0.109, 0.029
0.01, 0.069, 0.012, 0.127, 0.029
0.011, 0.082, 0.019, 0.041, 0.039
0.008, 0.073, 0.007, 0.034, 0.045
0.027, 0.068, 0.059, 0.057, 0.08
0.074, 0.061, 0.019, 0.04, 0.047
-0.008, 0.055, 0.013, 0.038, 0.035
-0.015, 0.044, 0.011, 0.039, 0.033
0.053, 0.057, 0.01, 0.04, 0.034
0.013, 0.051, 0.01, 0.034, 0.039
-0.014, 0.055, 0.009, 0.033, 0.032
